Boigny-sur-Bionne;2094
Bou;1002
Chanteau;1574
La Chapelle-Saint-Mesmin;10180
Chécy;8652
Combleux;494
Fleury-les-Aubrais;21010
Ingré;9482
Mardié;2866
Marigny-les-Usages;1692
Olivet;22386
Orléans;116269
Ormes;4147
Saint-Cyr-en-Val;3295
Saint-Denis-en-Val;7589
Saint-Hilaire-Saint-Mesmin;3071
Saint-Jean-de-Braye;21288
Saint-Jean-de-la-Ruelle;16411
Saint-Jean-le-Blanc;9070
Saint-Pryvé-Saint-Mesmin;6076
Saran;16357
Semoy;3224
