Ballan-Miré;8347
Berthenay;699
Chambray-lès-Tours;11877
Chanceaux-sur-Choisille;3509
Druye;999
Fondettes;10917
Joué-lès-Tours;38432
Luynes;5081
La Membrolle-sur-Choisille;3270
Mettray;2079
Notre-Dame-d'Oé;4358
Parçay-Meslay;2574
La Riche;10349
Rochecorbon;3220
Saint-Avertin;15075
Saint-Cyr-sur-Loire;16766
Saint-Étienne-de-Chigny;1595
Saint-Genouph;1022
Saint-Pierre-des-Corps;15698
Savonnières;3346
Tours;138668
Villandry;1138
